Timestamp,#_slices,req_bw_per_slice,req_ue_per_slice,req_per_second,ul_per_app,dl_per_app,pdu_per_slice,latency_per_app,packet_loss_per_app,rtt_per_app,jitter_per_app,aggr_cpu,aggr_mem,aggr_disk,aggr_link_bw
1649076218,9,160,385,25,11,25,859,18.7,0.3,43,6.2,113.9,285.7,2582.5,1724.2
1649076248,9,160,385,26,15,20,753,18.6,0.3,41.6,6.2,112.9,283.6,2558.8,1708.3
1649076278,9,160,385,26,13,23,912,33.3,1,54.2,11.1,115.4,288.8,2617.4,1747.8
1649076308,9,160,385,26,16,28,953,21.4,1.5,45.4,7.1,119.6,297.8,2717.6,1815.4
1649076338,9,160,385,25,14,21,723,24.7,0.9,39.9,8.2,111.9,281.5,2535.1,1692.3
1649076368,9,160,385,26,11,18,635,18,0.4,34.7,6,108.3,273.7,2447.7,1633.3
1649076398,9,160,385,25,10,17,763,24.5,1.3,54.6,8.2,108.8,274.7,2459.9,1641.5
1649076428,9,160,385,26,11,14,667,25,0.7,40,8.3,107.2,271.4,2422.7,1616.5
1649076458,9,160,385,25,18,24,884,35.2,0.5,74.6,11.7,117.7,293.8,2673,1785.3
1649076488,9,160,385,27,14,21,710,27.8,1.2,51.1,9.3,112.7,283,2552.9,1704.3
1649076518,9,160,385,26,15,23,894,18.4,0.1,39.7,6.1,116.3,290.7,2638.7,1762.2
1649076548,9,160,385,26,10,16,788,22.9,1.3,42.2,7.6,109.3,275.8,2471.2,1649.2
1649076578,9,160,385,26,14,19,743,26.9,1.4,50.2,9,111.9,281.5,2535.2,1692.3
1649076608,9,160,385,26,14,19,675,24.9,1.1,40.6,8.3,110.9,279.4,2511.5,1676.4
1649076638,9,160,385,26,13,17,664,16.1,0.2,33.6,5.4,109.5,276.2,2475.9,1652.3
1649076668,9,160,385,26,10,15,593,21.5,0.5,39.1,7.2,106,268.8,2393.8,1597
1649076698,9,160,385,27,10,15,650,24,1.2,41.5,8,107.3,271.5,2423.7,1617.1
1649076728,9,160,385,27,13,20,677,24.3,0.5,47.1,8.1,111.4,280.2,2521.3,1682.9
1649076758,9,160,385,25,15,20,824,25.2,1.2,44.1,8.4,113.7,285.3,2577.8,1721.1
1649076788,9,160,385,27,9,19,723,22.4,1.4,37.9,7.5,109.5,276.2,2476.7,1652.9
1649076818,9,160,385,25,15,24,815,19.9,0.4,42,6.6,115.2,288.4,2612.9,1744.7
1649076848,9,160,385,26,12,16,761,17.6,0.5,43.1,5.9,110,277.4,2489.5,1661.5
1649076878,9,160,385,25,7,13,603,19.9,0.4,43.7,6.6,103.4,263.3,2332,1555.3
1649076908,9,160,385,26,13,18,670,16,0.4,34.8,5.3,110,277.4,2489.6,1661.6
1649076938,9,160,385,27,10,16,639,20.3,1.2,48,6.8,107.6,272.2,2431.6,1622.5
1649076968,9,160,385,26,12,25,843,24,1.4,48.9,8,114.8,287.6,2604,1738.8
1649076998,9,160,385,27,15,21,826,18.3,0.5,40.7,6.1,115,288,2608.2,1741.5
1649077028,9,160,385,26,11,14,598,23.3,1.4,45.9,7.8,106.4,269.7,2403,1603.2
1649077058,9,160,385,25,10,24,817,22.3,1.1,36.2,7.4,112.6,283,2552,1703.7
1649077088,9,160,385,25,8,20,683,21.6,0.8,50.9,7.2,108,273.1,2441.7,1629.3
1649077118,9,160,385,25,17,21,851,33,1.4,57.6,11,115.7,289.4,2624.4,1752.5
1649077148,9,160,385,26,15,24,847,27.7,1.1,45.9,9.2,116.2,290.5,2636.2,1760.5
1649077178,9,160,385,26,17,21,812,23.6,1.1,53.1,7.9,115.5,289.1,2620.9,1750.1
1649077208,9,160,385,25,10,17,664,22.8,1.3,41.6,7.6,107.6,272.2,2431.9,1622.7
1649077238,9,160,385,25,14,20,682,19.3,0.4,32.4,6.4,111.2,279.9,2517.8,1680.6
1649077268,9,160,385,25,18,23,901,21.1,1.1,46.1,7,117.7,293.8,2673.6,1785.7
1649077298,9,160,385,25,12,23,856,24.4,1.3,45.5,8.1,113.9,285.6,2581.5,1723.6
1649077328,9,160,385,25,10,20,804,16.2,0.3,25.3,5.4,110.9,279.3,2511.4,1676.3
1649077358,9,160,385,25,9,22,717,14.9,0.3,31.6,5,109.9,277.2,2487.5,1660.2
1649077388,9,160,385,25,11,21,729,27.9,1.3,49.5,9.3,110.8,279,2507.6,1673.7
1649077418,9,160,385,27,15,19,745,22.2,0.8,40.4,7.4,113.2,284.1,2565.1,1712.5
1649077448,9,160,385,26,18,23,958,28.7,1.1,47.7,9.6,119.1,296.7,2705.7,1807.3
1649077478,9,160,385,26,10,19,847,28.1,1.1,49.9,9.4,111.6,280.7,2526.9,1686.7
1649077508,9,160,385,25,12,19,614,23.6,1.3,35.5,7.9,108.8,274.9,2461.2,1642.4
1649077538,9,160,385,27,11,15,621,22.9,0.5,52.1,7.6,107.7,272.3,2432.8,1623.3
1649077568,9,160,385,25,17,19,889,22.7,0.6,56.7,7.6,115.5,289.1,2620.6,1750
1649077598,9,160,385,25,9,19,740,19.4,0.1,40.4,6.5,109.1,275.4,2466.8,1646.2
1649077628,9,160,385,26,9,20,842,20.5,0.8,42.1,6.8,111.5,280.5,2524.1,1684.9
1649077658,9,160,385,25,12,25,934,28.8,1.3,48.7,9.6,116,290.1,2632.1,1757.7
1649077688,9,160,385,25,12,21,729,23.9,0.5,58.7,8,111.4,280.3,2522.5,1683.8
1649077718,9,160,385,25,9,20,767,16.5,0.3,31.2,5.5,110,277.2,2488,1660.5
1649077748,9,160,385,27,13,20,689,20.1,0.9,30.2,6.7,111.8,281.2,2531.9,1690.1
1649077778,9,160,385,26,14,17,783,30.5,1.4,68.5,10.2,112.1,281.8,2538.6,1694.6
1649077808,9,160,385,27,15,23,913,30.3,1,58,10.1,117.3,293,2664,1779.2
1649077838,9,160,385,27,7,14,630,14.2,0.1,33.8,4.7,105.3,267.4,2377.6,1586
1649077868,9,160,385,25,15,19,762,28.9,0.9,57.8,9.6,112.7,283.1,2553.1,1704.4
1649077898,9,160,385,25,11,18,675,22.6,1.2,46.9,7.5,108.9,275,2462.3,1643.2
1649077928,9,160,385,27,18,24,883,26.6,0.6,63.7,8.9,119,296.5,2703.5,1805.8
1649077958,9,160,385,26,14,21,892,25.8,1.4,51.1,8.6,115.4,288.8,2616.9,1747.5
1649077988,9,160,385,26,12,15,656,19.6,0.4,32.7,6.5,108.5,274,2452,1636.2
1649078018,9,160,385,26,18,22,915,35.1,1.1,81.1,11.7,118.2,294.9,2685.5,1793.7
1649078048,9,160,385,25,9,19,816,17.8,0.5,33.8,5.9,110.4,278.1,2497.6,1667
1649078078,9,160,385,26,13,27,918,19.6,0.3,44.8,6.5,117.6,293.6,2670.6,1783.6
1649078108,9,160,385,26,10,19,641,23.7,0.8,58.9,7.9,108.8,274.7,2459.5,1641.3
1649078138,9,160,385,26,15,18,832,20,0.4,47.4,6.7,113.8,285.5,2580.1,1722.6
1649078168,9,160,385,26,12,24,830,21.1,1.1,44.3,7,114.6,287.1,2598.5,1735.1
1649078198,9,160,385,26,14,22,748,15.6,0.2,35,5.2,113.7,285.1,2576.4,1720.1
1649078228,9,160,385,26,10,22,899,18.4,0.3,43.7,6.1,113.8,285.5,2580.1,1722.6
1649078258,9,160,385,26,15,21,811,16.8,0.2,34.4,5.6,114.8,287.6,2603.6,1738.5
1649078288,9,160,385,25,10,15,604,15.1,0.2,27.6,5,106.3,269.4,2400.5,1601.5
1649078318,9,160,385,26,9,19,611,13.9,0.2,29.4,4.6,107.9,272.8,2438.5,1627.1
1649078348,9,160,385,27,7,16,590,17,0.2,29.9,5.7,105.7,268.2,2387.1,1592.4
1649078378,9,160,385,25,12,18,809,25.4,1.3,51.6,8.5,111.6,280.6,2526,1686.1
1649078408,9,160,385,26,10,19,626,17.8,0.2,40.5,5.9,108.6,274.4,2456.4,1639.2
1649078438,9,160,385,25,9,18,600,14.9,0,36.5,5,106.9,270.7,2415,1611.3
1649078468,9,160,385,26,8,17,653,21.8,1.2,47.3,7.3,107.2,271.3,2421.2,1615.5
1649078498,9,160,385,26,9,15,656,14.3,0.2,27,4.8,106.9,270.8,2415.9,1611.9
1649078528,9,160,385,26,8,17,625,23.2,0.9,41.5,7.7,106.8,270.6,2413.6,1610.3
1649078558,9,160,385,26,9,21,730,24.9,1,59.4,8.3,110.5,278.4,2501.1,1669.4
1649078588,9,160,385,25,12,21,737,26.8,1.2,64.6,8.9,111.8,281.2,2531.7,1690
1649078618,9,160,385,25,12,19,753,15.3,0.3,29.6,5.1,111.2,280,2518.2,1680.9
1649078648,9,160,385,26,13,20,771,28.6,0.7,61.3,9.5,112.8,283.4,2556.8,1706.9
1649078678,9,160,385,25,11,22,725,25.1,0.9,46.6,8.4,111.5,280.5,2524.4,1685
1649078708,9,160,385,27,12,25,924,28.3,0.6,61.2,9.4,117,292.2,2655.2,1773.3
1649078738,9,160,385,27,9,20,732,19.1,0.3,34.6,6.4,110.6,278.5,2502.3,1670.2
1649078768,9,160,385,26,9,14,623,21.6,1.3,39.3,7.2,106.2,269.1,2397,1599.1
1649078798,9,160,385,27,10,22,823,21,1.2,52.4,7,113.2,284.2,2565.9,1713
1649078828,9,160,385,25,10,15,605,13.4,0.2,21.2,4.5,106.5,269.9,2405.1,1604.6
1649078858,9,160,385,26,7,17,626,24.6,1.1,47,8.2,106.4,269.7,2403.4,1603.4
1649078888,9,160,385,25,14,23,861,23,0.6,53.4,7.7,115.6,289.2,2621.6,1750.6
1649078918,9,160,385,26,15,24,877,33.3,0.8,63.2,11.1,117.1,292.6,2659.6,1776.2
1649078948,9,160,385,25,8,19,691,21.1,0.6,50.4,7,108.3,273.7,2447.8,1633.4
1649078978,9,160,385,26,7,16,659,20.6,1.3,38.9,6.9,106.5,269.9,2405.3,1604.7
1649079008,9,160,385,25,15,24,944,23.5,1.4,45,7.8,117.7,293.8,2672.8,1785.2
1649079038,9,160,385,25,7,16,602,13.1,0.4,28.6,4.4,105.2,267.2,2375.4,1584.6
1649079068,9,160,385,26,8,16,604,20.9,0.8,38.3,7,106.2,269.3,2398.9,1600.4
1649079098,9,160,385,26,9,18,609,18.8,0.3,46.7,6.3,107.6,272.3,2432.5,1623.1
1649079128,9,160,385,25,18,25,957,21,1.1,41.5,7,120,298.6,2727.3,1821.9
1649079158,9,160,385,25,9,19,845,19.1,0.3,34,6.4,111.1,279.8,2516.3,1679.6
1649079188,9,160,385,25,12,21,858,25.4,0.9,55.5,8.5,113.7,285.3,2578.2,1721.3
1649079218,9,160,385,26,11,21,839,29.4,0.7,69,9.8,113.3,284.5,2568.9,1715
1649079248,9,160,385,27,12,18,688,18,0.5,42.3,6,110.9,279.3,2510.4,1675.6
1649079278,9,160,385,27,10,23,786,15.7,0.5,29.7,5.2,113.3,284.3,2566.8,1713.7
1649079308,9,160,385,26,7,13,593,13.7,0.3,31.5,4.6,104.4,265.4,2355.8,1571.4
1649079338,9,160,385,27,8,15,707,20.8,0.6,47.3,6.9,107.8,272.7,2437.4,1626.4
1649079368,9,160,385,25,15,22,813,19.2,0.3,45.8,6.4,115.1,288.2,2610.3,1743
1649079398,9,160,385,27,10,24,857,31.2,1.1,60.4,10.4,114.7,287.4,2601.1,1736.8
1649079428,9,160,385,25,15,28,932,31.9,0.6,68.3,10.6,119.3,297.2,2711.2,1811
1649079458,9,160,385,25,13,24,944,36.4,1.1,83.6,12.1,116.8,291.9,2651.7,1770.9
1649079488,9,160,385,25,13,17,635,15.7,0.2,23.7,5.2,109.5,276.3,2477.2,1653.2
1649079518,9,160,385,26,7,13,588,11.9,0.4,23.2,4,104.4,265.5,2356.2,1571.6
1649079548,9,160,385,26,12,16,581,18.7,0.2,44.8,6.2,108.2,273.5,2446.2,1632.3
1649079578,9,160,385,25,11,23,773,29.9,1.4,72.7,10,112.9,283.4,2557.1,1707.1
1649079608,9,160,385,26,14,21,875,21.2,0.5,49.8,7.1,115.6,289.2,2621.8,1750.7
1649079638,9,160,385,25,16,25,836,26.5,0.8,58.3,8.8,117.2,292.8,2661.8,1777.7
1649079668,9,160,385,27,10,19,785,27.3,0.9,52.7,9.1,111.7,281,2530.4,1689.1
1649079698,9,160,385,26,10,16,581,14.9,0.4,31.9,5,107.1,271.2,2420.7,1615.1
1649079728,9,160,385,26,10,22,709,22.7,0.9,56,7.6,111.5,280.5,2524.7,1685.3
1649079758,9,160,385,25,11,25,938,26,0.8,54,8.7,116.1,290.5,2635.8,1760.2
1649079788,9,160,385,27,12,13,601,16.8,0.3,25.4,5.6,107.8,272.7,2436.7,1625.9
1649079818,9,160,385,25,8,15,612,13.4,0.4,24.3,4.5,105.8,268.4,2388.5,1593.4
1649079848,9,160,385,26,11,16,599,19.5,0.1,37.4,6.5,108,273.1,2441.8,1629.4
1649079878,9,160,385,26,13,27,954,21.8,1.1,47.1,7.3,118.7,295.8,2696,1800.8
1649079908,9,160,385,25,14,20,813,24.1,1.3,41.7,8,113.9,285.7,2582.7,1724.4
1649079938,9,160,385,26,12,18,620,13.4,0.5,30.7,4.5,109.7,276.6,2481,1655.8
1649079968,9,160,385,26,12,12,590,20.4,0.8,39.4,6.8,106.8,270.6,2413.2,1610.1
1649079998,9,160,385,25,8,16,655,23.9,1.2,39,8,106.8,270.6,2413.1,1610
1649080028,9,160,385,25,7,16,581,16.1,0.1,39.2,5.4,105.3,267.3,2376.7,1585.4
1649080058,9,160,385,25,12,22,946,37.1,1.4,80.7,12.4,115.7,289.5,2624.8,1752.8
1649080088,9,160,385,26,15,18,832,33.3,1.5,61.2,11.1,114.4,286.8,2595.2,1732.8
1649080118,9,160,385,26,16,18,790,26.9,1.4,52.3,9,114.4,286.7,2593.3,1731.5
1649080148,9,160,385,25,15,19,817,30.6,0.7,66.8,10.2,114.2,286.3,2589.4,1728.9
1649080178,9,160,385,25,15,23,941,25.5,1,43.2,8.5,117.6,293.6,2670.8,1783.8
1649080208,9,160,385,26,14,20,744,25.2,1.4,61.2,8.4,113.4,284.7,2570.9,1716.4
1649080238,9,160,385,26,10,19,827,19.9,0.3,44.8,6.6,112.1,281.8,2539.3,1695.1
1649080268,9,160,385,26,9,17,618,16.9,0.1,37.3,5.6,107.7,272.5,2434.7,1624.5
1649080298,9,160,385,27,14,21,872,34.6,1.1,81,11.5,116.1,290.4,2635.1,1759.7
1649080328,9,160,385,26,12,22,944,20.6,0.9,49.5,6.9,116.2,290.5,2636.3,1760.5
1649080358,9,160,385,26,13,21,801,21.1,0.7,50.9,7,114.2,286.3,2589.7,1729.1
1649080388,9,160,385,26,15,23,839,28.4,0.7,65.8,9.5,116.6,291.5,2647.5,1768.1
1649080418,9,160,385,26,10,14,587,19.4,0.4,39.2,6.5,106.7,270.3,2410.1,1608
1649080448,9,160,385,25,15,20,812,20.5,0.6,44.9,6.8,114.6,287.2,2599.4,1735.6
1649080478,9,160,385,25,7,14,633,20.3,0.8,34.8,6.8,105.4,267.4,2377.8,1586.2
1649080508,9,160,385,25,15,28,956,26.2,1.4,56.2,8.7,119.9,298.5,2726,1821
1649080538,9,160,385,26,9,20,780,24.1,1.5,39,8,111.4,280.3,2521.9,1683.4
1649080568,9,160,385,25,11,19,670,18.2,0,41.8,6.1,110,277.4,2489.5,1661.5
1649080598,9,160,385,26,12,17,634,13.5,0.2,31.4,4.5,109.7,276.6,2480.6,1655.5
1649080628,9,160,385,25,9,23,787,19,0.3,39.4,6.3,112.4,282.4,2545.1,1699
1649080658,9,160,385,25,9,20,877,34.9,0.7,78.7,11.6,112.5,282.6,2547.7,1700.8
1649080688,9,160,385,25,16,21,912,30.2,1.4,74.4,10.1,117.1,292.5,2658.7,1775.6
1649080718,9,160,385,25,11,18,790,18.5,0.2,46,6.2,111.5,280.5,2523.8,1684.7
1649080748,9,160,385,25,10,18,760,26.2,1.4,39.8,8.7,110.5,278.4,2500.6,1669
1649080778,9,160,385,25,10,22,774,25.3,1.3,47.7,8.4,112.3,282.2,2543.7,1698.1
1649080808,9,160,385,26,10,17,684,20.8,1.3,36.5,6.9,109.4,276.1,2474.7,1651.5
1649080838,9,160,385,26,11,19,686,14.3,0.3,35.1,4.8,110.8,279,2507.2,1673.5
1649080868,9,160,385,25,12,20,690,14.9,0.2,32.7,5,111.3,280.2,2520.9,1682.7
1649080898,9,160,385,26,8,19,666,25.8,0.9,54.3,8.6,108.9,274.9,2462.1,1643
1649080928,9,160,385,26,12,15,715,24,0.8,55.4,8,110.2,277.8,2494,1664.6
1649080958,9,160,385,26,8,18,622,20,0.1,36.3,6.7,107.9,272.9,2439.3,1627.7
1649080988,9,160,385,25,13,27,958,25.7,0.9,40.9,8.6,118.7,295.8,2695.9,1800.8
1649081018,9,160,385,27,11,20,730,20.7,1.4,39.2,6.9,112.3,282.3,2544.3,1698.5
1649081048,9,160,385,26,11,24,892,29.4,1.4,61.7,9.8,115.9,289.8,2628.9,1755.5
1649081078,9,160,385,26,11,19,754,22.4,1,38.8,7.5,111.8,281.3,2533.1,1690.9
1649081108,9,160,385,26,19,25,918,20.1,1.2,44.5,6.7,120.9,300.6,2749.4,1836.8
1649081138,9,160,385,26,13,18,719,19.2,0.1,30.2,6.4,112,281.6,2536.8,1693.4
1649081168,9,160,385,27,15,20,702,15.5,0.2,34.6,5.2,114,286,2585.5,1726.3
1649081198,9,160,385,25,15,23,762,21.1,1,34.5,7,115.3,288.6,2615,1746.1
1649081228,9,160,385,26,10,16,709,18.8,0.2,32.3,6.3,109.6,276.4,2478.1,1653.9
1649081258,9,160,385,26,13,25,953,27.5,1,44.6,9.2,118.3,295.1,2687.3,1794.9
1649081288,9,160,385,26,11,23,931,22.4,0.8,33.8,7.5,116.1,290.4,2635,1759.7
1649081318,9,160,385,26,12,17,689,25.9,1.3,56.5,8.6,110.7,278.9,2506.2,1672.8
1649081348,9,160,385,27,13,17,807,16.9,0.4,31.7,5.6,113.4,284.6,2570.1,1715.9
1649081378,9,160,385,25,19,23,948,27.3,0.6,45.5,9.1,120.2,299.1,2732.8,1825.6
1649081408,9,160,385,26,12,19,857,21.9,1.4,43.8,7.3,114,285.8,2583.8,1725.1
1649081438,9,160,385,27,9,18,703,16.2,0.3,35.3,5.4,110.2,277.7,2492.5,1663.5
1649081468,9,160,385,25,12,19,738,24.5,1.1,41.7,8.2,111.8,281.2,2532.3,1690.4
1649081498,9,160,385,27,18,23,929,28.4,1.3,52.1,9.5,120.2,299.2,2733.6,1826.1
1649081528,9,160,385,26,17,26,905,29.4,1.4,46.4,9.8,120.2,299.2,2733.3,1825.9
1649081558,9,160,385,27,9,21,712,26,1.3,56.2,8.7,111.6,280.7,2526.4,1686.4
1649081588,9,160,385,26,14,25,950,35.9,1.2,74.9,12,118.9,296.3,2701.1,1804.3
1649081618,9,160,385,25,16,23,937,24.9,0.6,44.1,8.3,118.5,295.6,2692.9,1798.7
1649081648,9,160,385,25,13,22,859,32.7,1.3,73.9,10.9,115.4,288.9,2618,1748.2
1649081678,9,160,385,25,8,17,730,24.5,1.3,51.4,8.2,108.9,274.9,2461.6,1642.7
1649081708,9,160,385,25,16,18,836,25.8,1.3,59.9,8.6,115.1,288.1,2610,1742.8
1649081738,9,160,385,25,11,21,794,16.7,0.3,30.2,5.6,113,283.7,2560.3,1709.3
1649081768,9,160,385,25,14,21,757,16.3,0.5,28.2,5.4,114.1,286,2585.7,1726.4
1649081798,9,160,385,27,13,20,720,15.1,0.2,23.8,5,113.4,284.6,2570.6,1716.2
1649081828,9,160,385,26,18,24,875,28.1,1.1,45.2,9.4,119.6,297.8,2718.6,1816
1649081858,9,160,385,25,13,22,801,17.3,0.2,41.9,5.8,114.6,287.3,2600,1736
1649081888,9,160,385,25,14,16,765,19.9,0.5,42.2,6.6,112.3,282.2,2542.8,1697.5
1649081918,9,160,385,27,8,15,579,21.4,0.8,43.7,7.1,106.8,270.5,2412.2,1609.4
1649081948,9,160,385,25,9,18,855,26.6,1.2,61.4,8.9,111.7,281,2529.6,1688.6
1649081978,9,160,385,27,14,28,943,31.5,0.9,77.8,10.5,120.5,299.7,2739.6,1830.2
1649082008,9,160,385,25,8,16,723,16.3,0,35.4,5.4,108.4,274,2451.8,1636.1
1649082038,9,160,385,25,18,27,930,29.5,1.1,51.8,9.8,121.2,301.2,2756.3,1841.5
1649082068,9,160,385,26,10,15,600,18.1,0.4,37.2,6,107.7,272.5,2434.9,1624.7
1649082098,9,160,385,27,7,15,633,20.6,1.2,47.8,6.9,107,271,2418.3,1613.5
1649082128,9,160,385,26,17,23,957,27.3,1.4,58.3,9.1,120,298.6,2727,1821.7
1649082158,9,160,385,25,9,16,646,23.3,0.7,38.6,7.8,107.9,273,2439.9,1628
1649082188,9,160,385,26,15,17,798,26.4,0.8,47.6,8.8,114.2,286.3,2588.8,1728.5
1649082218,9,160,385,25,16,23,800,21.5,1,36.1,7.2,116.7,291.7,2649.5,1769.5
1649082248,9,160,385,27,10,20,811,20.3,0.9,39.2,6.8,113.3,284.4,2568.4,1714.7
1649082278,9,160,385,26,10,18,605,21.7,1.3,48.3,7.2,109.1,275.4,2467.5,1646.7
1649082308,9,160,385,25,9,24,797,19.3,0.5,46.3,6.4,113.3,284.5,2568.9,1715.1
1649082338,9,160,385,27,10,15,716,24.8,1.3,38.7,8.3,109.9,277.2,2487.5,1660.2
1649082368,9,160,385,27,9,20,775,20.7,0.5,36.5,6.9,112.3,282.2,2543.1,1697.7
1649082398,9,160,385,25,14,20,742,26.1,1.1,49.1,8.7,113.6,285,2575.2,1719.3
1649082428,9,160,385,25,18,24,915,20.4,0.6,43.4,6.8,120,298.6,2726.8,1821.5
1649082458,9,160,385,26,13,23,854,17.7,0.5,40.7,5.9,116.4,291,2642.3,1764.6
1649082488,9,160,385,26,8,14,588,13,0.1,20.1,4.3,106.3,269.4,2400,1601.2
1649082518,9,160,385,25,12,15,658,23.9,0.8,44,8,109.4,276.1,2474.9,1651.6
1649082548,9,160,385,26,13,19,844,18.9,0.2,32.1,6.3,114.7,287.3,2600.6,1736.5
1649082578,9,160,385,25,11,21,789,30.6,1.2,63.9,10.2,113.2,284.1,2565,1712.5
1649082608,9,160,385,25,18,20,917,27.7,0.8,48.8,9.2,118.4,295.2,2689.2,1796.2
1649082638,9,160,385,25,19,28,928,36.5,0.9,65.3,12.2,122.3,303.5,2782.2,1859
1649082668,9,160,385,26,13,18,638,23.2,0.9,36.9,7.7,111.3,280.1,2519.4,1681.7
1649082698,9,160,385,26,12,21,731,16.9,0.1,41.5,5.6,113.3,284.4,2567.7,1714.2
1649082728,9,160,385,25,10,24,879,29,0.8,63.2,9.7,115.3,288.5,2614.5,1745.8
1649082758,9,160,385,25,11,27,881,32.3,0.7,57.3,10.8,117,292.3,2656.6,1774.2
1649082788,9,160,385,27,15,21,840,33.5,1.1,66.1,11.2,117,292.3,2656,1773.8
1649082818,9,160,385,27,17,29,947,23.9,0.5,51.4,8,122.8,304.7,2795.2,1867.7
1649082848,9,160,385,26,11,18,616,17.2,0.1,30,5.7,110,277.3,2488.4,1660.8
1649082878,9,160,385,25,10,29,946,20.5,0.6,43.5,6.8,118.2,294.9,2685.6,1793.7
1649082908,9,160,385,26,8,19,750,26.7,1.2,45.4,8.9,110.7,278.9,2506.3,1672.9
1649082938,9,160,385,26,15,19,830,21.3,0.9,53.2,7.1,115.6,289.3,2623.4,1751.8
1649082968,9,160,385,25,10,18,624,23.4,0.8,49.3,7.8,109.1,275.5,2468.4,1647.3
1649082998,9,160,385,25,10,16,635,15,0.1,28.2,5,108.5,274.1,2453.1,1637
1649083028,9,160,385,25,12,17,602,21.1,1.2,38.2,7,109.6,276.4,2478.8,1654.3
1649083058,9,160,385,26,8,14,590,23.2,1.2,43.6,7.7,106.5,269.8,2405,1604.5
1649083088,9,160,385,25,14,23,820,21.8,0.6,45.2,7.3,116.2,290.6,2637.5,1761.3
1649083118,9,160,385,25,10,23,903,23.1,0.9,55.2,7.7,115.3,288.6,2615.4,1746.4
1649083148,9,160,385,27,16,22,842,32.7,0.7,73.5,10.9,118,294.5,2681.2,1790.8
1649083178,9,160,385,26,13,16,679,18,0.1,39.4,6,111.3,280,2518.8,1681.3
1649083208,9,160,385,27,19,28,951,23.2,1.3,53.7,7.7,123.6,306.4,2814.7,1880.8
1649083238,9,160,385,26,11,21,871,25.2,0.9,44.1,8.4,115,288,2608,1741.4
1649083268,9,160,385,26,9,17,698,18.6,0.1,42.8,6.2,109.8,276.9,2484,1657.8
1649083298,9,160,385,25,18,22,873,22.5,1.1,51.8,7.5,118.7,295.9,2697.3,1801.7
1649083328,9,160,385,25,10,22,915,29.1,0.6,67.8,9.7,115.2,288.3,2612.2,1744.3
1649083358,9,160,385,26,9,23,813,19,0.2,40,6.3,114,285.8,2583.5,1724.9
1649083388,9,160,385,25,15,26,912,33.5,1.1,66.1,11.2,119.4,297.4,2713.1,1812.3
1649083418,9,160,385,25,13,19,770,20.8,0.7,36.1,6.9,113.4,284.7,2571.3,1716.7
1649083448,9,160,385,27,10,18,685,14.5,0,33.2,4.8,111.1,279.6,2514,1678
1649083478,9,160,385,25,13,21,888,24.4,0.8,49,8.1,116,290.1,2631.4,1757.3
1649083508,9,160,385,26,10,17,638,23.8,1,40.3,7.9,109.5,276.4,2478,1653.8
1649083538,9,160,385,27,13,14,643,23.2,0.7,38.6,7.7,110.4,278.3,2499.4,1668.2
1649083568,9,160,385,27,13,19,883,20.1,1.5,41.1,6.7,115.9,290,2630.7,1756.8
1649083598,9,160,385,25,10,21,729,28.5,1.1,57,9.5,112.1,281.7,2537.9,1694.1
1649083628,9,160,385,25,12,21,718,20.7,0.8,43.4,6.9,113,283.8,2561.7,1710.2
1649083658,9,160,385,26,15,22,882,19.7,0.1,29.9,6.6,117.9,294.1,2676.6,1787.7
1649083688,9,160,385,26,8,20,721,15,0.1,28.1,5,111,279.4,2512.3,1676.9
1649083718,9,160,385,25,14,21,770,25.7,1,43.7,8.6,114.9,287.7,2605.3,1739.6
1649083748,9,160,385,25,9,20,681,16.3,0.4,39.2,5.4,110.5,278.4,2501,1669.3
1649083778,9,160,385,26,18,22,956,32.3,0.6,49.4,10.8,120.5,299.8,2740.6,1830.9
1649083808,9,160,385,25,12,24,877,19.3,0.3,35.9,6.4,116.6,291.3,2645.7,1766.9
1649083838,9,160,385,25,12,17,647,20.2,1.2,31.3,6.7,110.4,278.2,2498.7,1667.8
1649083868,9,160,385,27,7,18,585,11.8,0.1,18.2,3.9,108.1,273.2,2443.1,1630.2
1649083898,9,160,385,26,9,18,619,18.2,0.4,36.8,6.1,109.2,275.7,2470.4,1648.6
1649083928,9,160,385,27,15,20,822,19.4,0.4,46.5,6.5,116.7,291.6,2648.8,1769
1649083958,9,160,385,26,12,20,888,17.9,0.3,35.5,6,115.6,289.4,2623.5,1751.9
1649083988,9,160,385,25,7,14,625,23.7,0.8,51.2,7.9,106.3,269.5,2400.9,1601.7
1649084018,9,160,385,25,9,18,860,30.9,0.7,67,10.3,112.4,282.5,2546.4,1699.9
1649084048,9,160,385,25,13,19,866,22.8,1.2,48.4,7.6,115,288.1,2609,1742.1
1649084078,9,160,385,26,12,21,832,19.2,0.2,36.2,6.4,115.2,288.5,2613.6,1745.2
1649084108,9,160,385,26,11,17,626,16.6,0.1,39.6,5.5,110.1,277.5,2490.9,1662.5
1649084138,9,160,385,27,14,20,896,30.4,1.5,74.7,10.1,117.2,292.8,2661.8,1777.7
1649084168,9,160,385,25,12,15,669,14.3,0.4,24.3,4.8,110,277.4,2489.4,1661.5
1649084198,9,160,385,26,15,26,904,21.4,1,35.9,7.1,119.9,298.4,2724.6,1820.1
1649084228,9,160,385,26,13,22,888,32.6,1.1,77.6,10.9,117.1,292.4,2657.5,1774.8
1649084258,9,160,385,25,9,17,765,19.1,0.4,36.9,6.4,110.7,278.9,2505.9,1672.6
